16635	ec9a8d31faef763e21c912dd1eb6b287a04a700d
13705	14317898bd3794d52f3a4beb7e64f791bc69bf1b
12762	790b988e6425574a0b8efc9f2d66c9b0841ffa9f
5326	dfdc5b76ec53c6817b365924e505368273ed9b13
4614	fd0328107ec6e10bbbcc1576eb97ca28f0be9fb6
9688	8a574760282f0c0c4f8591c19b5dbdd922b50ab2
10279	966af2e813fb56822d7a90e3a62cbb8694d44ed9
